,Unnamed: 0,title,startYear,tconst,titleType,runtimeMinutes,genres,averageRating,numVotes,ordering,region,language,primaryName,birthYear,deathYear,primaryProfession
4291,5905,À dix-sept ans,2019,tt8988748,movie,99.0,Drama,7.2,3356.0,10.0,FR,\N,Daniel Sánchez Arévalo,1970,\N,"writer,director,producer"
4292,4110,Elsa & Fred,2005,tt0453047,movie,108.0,"Comedy,Drama,Romance",7.6,3286.0,12.0,FR,\N,Marcos Carnevale,1963,\N,"miscellaneous,writer,director"
4293,4113,Telepolis,2007,tt0454065,movie,99.0,"Drama,Fantasy,Sci-Fi",7.4,4059.0,7.0,FR,\N,Esteban Sapir,1967,\N,"cinematographer,camera_department,director"
4294,4116,A La Recherche Du Bonheur,2006,tt0454921,movie,117.0,"Biography,Drama",8.0,454367.0,23.0,FR,\N,Gabriele Muccino,1967,\N,"director,writer,producer"
4295,4269,Sept vies,2008,tt0814314,movie,123.0,Drama,7.6,288568.0,24.0,FR,\N,Gabriele Muccino,1967,\N,"director,writer,producer"
4296,5173,Père & fille,2015,tt2582502,movie,116.0,Drama,7.1,24565.0,6.0,FR,\N,Gabriele Muccino,1967,\N,"director,writer,producer"
4297,4119,Libero,2006,tt0456041,movie,108.0,Drama,7.4,2522.0,20.0,FR,\N,Kim Rossi Stuart,1969,\N,"actor,writer,director"
4298,4120,La Nuit des tournesols,2006,tt0456111,movie,123.0,"Crime,Drama,Thriller",7.1,2724.0,1.0,FR,\N,Jorge Sánchez-Cabezudo,1972,\N,"writer,director,producer"
4299,4121,La mort de Dante Lazarescu,2005,tt0456149,movie,153.0,"Comedy,Drama",7.9,14013.0,11.0,FR,\N,Cristi Puiu,1967,\N,"writer,director,actor"
4300,5483,Sieranevada,2016,tt4466490,movie,173.0,"Comedy,Drama",7.3,4764.0,21.0,FR,\N,Cristi Puiu,1967,\N,"writer,director,actor"
4301,4125,Crying Fist,2005,tt0457007,movie,134.0,"Action,Drama,Sport",7.3,2866.0,3.0,FR,\N,Seung-wan Ryoo,1973,\N,"director,writer,actor"
4302,5652,Battleship Island,2017,tt5969696,movie,132.0,"Action,Drama,History",7.1,5926.0,18.0,FR,\N,Seung-wan Ryoo,1973,\N,"director,writer,actor"
4303,4130,Cashback,2006,tt0460740,movie,102.0,"Comedy,Drama,Romance",7.2,83227.0,21.0,FR,\N,Sean Ellis,1970,\N,"director,writer,producer"
4304,4936,Metro Manila,2013,tt1845838,movie,115.0,"Crime,Drama",7.6,8069.0,5.0,FR,\N,Sean Ellis,1970,\N,"director,writer,producer"
4305,5440,Opération Anthropoid,2016,tt4190530,movie,120.0,"Action,Biography,Drama",7.2,44505.0,11.0,FR,\N,Sean Ellis,1970,\N,"director,writer,producer"
4306,4132,The Fall,2006,tt0460791,movie,117.0,"Adventure,Drama,Fantasy",7.9,107805.0,15.0,FR,\N,Tarsem Singh,1961,\N,"director,producer,soundtrack"
4307,4133,Quatre minutes,2006,tt0461694,movie,112.0,"Drama,Music",7.3,6655.0,19.0,FR,\N,Chris Kraus,1963,\N,"writer,director,producer"
4308,4134,"Don, la chasse à l'homme",2006,tt0461936,movie,178.0,"Action,Crime,Thriller",7.2,34589.0,5.0,FR,\N,Farhan Akhtar,1974,\N,"producer,writer,actor"
4309,4634,"Don, le retour du roi",2011,tt1285241,movie,148.0,"Action,Crime,Thriller",7.1,49720.0,9.0,FR,\N,Farhan Akhtar,1974,\N,"producer,writer,actor"
4310,4137,Les Simpson: Le film,2007,tt0462538,movie,87.0,"Adventure,Animation,Comedy",7.3,310495.0,13.0,FR,\N,David Silverman,1957,\N,"producer,miscellaneous,animation_department"
4311,4138,Écrire pour exister,2007,tt0463998,movie,123.0,"Biography,Crime,Drama",7.6,71079.0,23.0,FR,\N,Richard LaGravenese,1959,\N,"writer,producer,director"
4312,4139,"Sarajevo, mon amour",2006,tt0464029,movie,90.0,Drama,7.2,6218.0,22.0,FR,\N,Jasmila Zbanic,1974,\N,"director,writer,producer"
4313,5878,"Quo vadis, Aida?",2020,tt8633462,movie,101.0,"Drama,History,War",7.6,11974.0,12.0,FR,\N,Jasmila Zbanic,1974,\N,"director,writer,producer"
4314,4140,L'orphelinat,2007,tt0464141,movie,105.0,"Drama,Fantasy,Horror",7.4,147717.0,4.0,FR,\N,J.A. Bayona,1975,\N,"director,producer,writer"
4315,4845,The Impossible,2012,tt1649419,movie,114.0,"Drama,History,Thriller",7.6,203452.0,41.0,FR,\N,J.A. Bayona,1975,\N,"director,producer,writer"
4316,5312,Quelques minutes après minuit,2016,tt3416532,movie,108.0,"Adventure,Drama,Family",7.5,82114.0,17.0,FR,\N,J.A. Bayona,1975,\N,"director,producer,writer"
4317,4141,"OSS 117: Le Caire, nid d'espions",2006,tt0464913,movie,99.0,"Action,Adventure,Comedy",7.1,18749.0,22.0,FR,\N,Michel Hazanavicius,1967,\N,"writer,director,actor"
4318,4850,The Artist,2011,tt1655442,movie,100.0,"Comedy,Drama,Romance",7.9,232042.0,38.0,FR,\N,Michel Hazanavicius,1967,\N,"writer,director,actor"
4319,4142,Les paumes blanches,2006,tt0464955,movie,97.0,"Drama,Sport",7.5,1650.0,2.0,FR,\N,Szabolcs Hajdu,1972,\N,"actor,director,writer"
4320,4143,Michael Clayton,2007,tt0465538,movie,119.0,"Crime,Drama,Mystery",7.2,157293.0,2.0,FR,\N,Tony Gilroy,1956,\N,"producer,writer,director"
4321,4146,Half Nelson,2006,tt0468489,movie,106.0,Drama,7.2,84572.0,7.0,FR,\N,Ryan Fleck,1976,\N,"director,writer,cinematographer"
4322,4148,Mon nom est Tsotsi,2005,tt0468565,movie,95.0,"Crime,Drama",7.2,27794.0,17.0,FR,\N,Gavin Hood,1963,\N,"actor,producer,director"
4323,5006,Opération Eye in the Sky,2015,tt2057392,movie,102.0,"Action,Drama,Thriller",7.3,80175.0,23.0,FR,\N,Gavin Hood,1963,\N,"actor,producer,director"
4324,5595,Official Secrets,2019,tt5431890,movie,112.0,"Biography,Crime,Drama",7.3,35840.0,2.0,FR,\N,Gavin Hood,1963,\N,"actor,producer,director"
4325,4153,Ex Machina,2014,tt0470752,movie,108.0,"Drama,Sci-Fi,Thriller",7.7,479251.0,15.0,FR,\N,Alex Garland,1970,\N,"writer,producer,director"
4326,4154,Les affaires organisées,2005,tt0470883,movie,106.0,"Comedy,Drama",7.4,31159.0,3.0,FR,\N,Yilmaz Erdogan,1967,\N,"actor,writer,art_director"
4327,4155,Nana,2005,tt0471834,movie,113.0,"Drama,Music,Romance",7.1,3432.0,3.0,FR,\N,Kentarô Ohtani,1965,\N,"director,writer,actor"
4328,4156,Numéro 9,2009,tt0472033,movie,79.0,"Action,Adventure,Animation",7.1,134129.0,3.0,FR,\N,Shane Acker,\N,\N,"director,visual_effects,writer"
4329,4160,13 Tzameti,2005,tt0475169,movie,93.0,"Crime,Drama,Horror",7.4,16843.0,10.0,FR,\N,Géla Babluani,1979,\N,"director,writer,editor"
4330,4162,Les enragés,2006,tt0475317,movie,98.0,"Crime,Drama",7.1,3356.0,12.0,FR,\N,Detlev Buck,1962,\N,"actor,writer,director"
4331,4165,Petits suicides entre amis,2006,tt0477139,movie,88.0,"Comedy,Drama,Fantasy",7.3,54034.0,13.0,FR,\N,Goran Dukic,\N,\N,"director,writer,editor"
4332,4170,Le grand silence,2005,tt0478160,movie,169.0,Documentary,7.4,2235.0,18.0,FR,\N,Philip Gröning,1959,\N,"director,writer,editor"
4333,4171,Le marché de la faim,2005,tt0478324,movie,96.0,Documentary,7.6,2394.0,13.0,FR,\N,Erwin Wagenhofer,1961,\N,"director,writer,cinematographer"
4334,4172,La mort du travailleur,2005,tt0478331,movie,122.0,Documentary,8.0,1682.0,5.0,FR,\N,Michael Glawogger,1959,2014,"writer,director,camera_department"
4335,4173,Le piège,2007,tt0478813,movie,106.0,"Crime,Drama,Thriller",7.9,8990.0,5.0,FR,\N,Srdan Golubovic,1972,\N,"director,writer,producer"
4336,4933,Circles,2013,tt1839522,movie,112.0,Drama,7.8,4787.0,3.0,FR,\N,Srdan Golubovic,1972,\N,"director,writer,producer"
4337,5909,Otac,2020,tt9048802,movie,120.0,Drama,7.6,1938.0,5.0,FR,\N,Srdan Golubovic,1972,\N,"director,writer,producer"
4338,4174,"Vitus, l'enfant prodige",2006,tt0478829,movie,100.0,"Drama,Music",7.6,4786.0,14.0,FR,\N,Fredi M. Murer,1940,\N,"director,writer,editor"
4339,4175,Ant-Man,2015,tt0478970,movie,117.0,"Action,Adventure,Comedy",7.3,579700.0,18.0,FR,\N,Peyton Reed,1964,\N,"director,producer,actor"
4340,4178,Sivaji,2007,tt0479751,movie,188.0,"Action,Drama,Thriller",7.5,18052.0,5.0,FR,\N,S. Shankar,1963,\N,"writer,director,producer"
4341,5053,Nanban - Mon pote,2012,tt2180477,movie,188.0,"Comedy,Drama",7.5,11829.0,7.0,FR,\N,S. Shankar,1963,\N,"writer,director,producer"
4342,4180,Je suis une légende,2007,tt0480249,movie,101.0,"Action,Adventure,Drama",7.2,692617.0,44.0,FR,\N,Francis Lawrence,1971,\N,"director,producer,writer"
4343,4974,Hunger Games: L'Embrasement,2013,tt1951264,movie,146.0,"Action,Adventure,Mystery",7.5,617777.0,12.0,FR,\N,Francis Lawrence,1971,\N,"director,producer,writer"
4344,4181,Timecrimes,2007,tt0480669,movie,92.0,"Horror,Mystery,Sci-Fi",7.2,59104.0,18.0,FR,\N,Nacho Vigalondo,1977,\N,"writer,actor,director"
4345,4183,Bella,2006,tt0482463,movie,91.0,"Drama,Romance",7.2,10424.0,10.0,FR,\N,Alejandro Monteverde,1977,\N,"director,producer,writer"
4346,4916,Little Boy,2015,tt1810683,movie,106.0,"Drama,History,War",7.4,22225.0,5.0,FR,\N,Alejandro Monteverde,1977,\N,"director,producer,writer"
4347,4185,The Ultimate Gift,2006,tt0482629,movie,118.0,"Drama,Family,Romance",7.3,17984.0,4.0,FR,\N,Michael O. Sajbel,\N,\N,"visual_effects,director,writer"
4348,4187,"Je vais bien, ne t'en fais pas",2006,tt0485241,movie,92.0,Drama,7.4,10121.0,5.0,FR,\N,Philippe Lioret,1955,\N,"sound_department,director,writer"
4349,4653,Welcome,2009,tt1314280,movie,110.0,Drama,7.5,7142.0,16.0,FR,\N,Philippe Lioret,1955,\N,"sound_department,director,writer"
4350,4188,Fullmetal Alchemist the Movie: Conqueror of Shamballa,2005,tt0485323,movie,105.0,"Action,Adventure,Animation",7.4,10664.0,6.0,FR,\N,Seiji Mizushima,\N,\N,"director,art_department,art_director"
4351,4189,Qui a assassiné les ombres?,2006,tt0485510,movie,135.0,"Comedy,Drama,History",7.5,11519.0,2.0,FR,\N,Ezel Akay,1961,\N,"actor,producer,director"
4352,4193,La graine et le mulet,2007,tt0487419,movie,151.0,Drama,7.4,6996.0,25.0,FR,\N,Abdellatif Kechiche,1960,\N,"actor,writer,director"
4353,5084,Le bleu est une couleur chaude,2013,tt2278871,movie,180.0,"Drama,Romance",7.7,140171.0,12.0,FR,\N,Abdellatif Kechiche,1960,\N,"actor,writer,director"
4354,4198,Qui a tué la voiture électrique?,2006,tt0489037,movie,92.0,Documentary,7.6,12165.0,3.0,FR,\N,Chris Paine,\N,\N,"producer,director,writer"
4355,4717,La revanche de la voiture électrique,2011,tt1413496,movie,90.0,Documentary,7.2,1769.0,4.0,FR,\N,Chris Paine,\N,\N,"producer,director,writer"
4356,4199,L'odeur du siphon,2006,tt0489458,movie,112.0,"Comedy,Drama",7.4,4755.0,5.0,FR,\N,Heitor Dhalia,1970,\N,"director,producer,writer"
4357,4200,À coeur ouvert,2007,tt0490204,movie,124.0,Drama,7.4,93329.0,7.0,FR,\N,Mike Binder,1958,\N,"writer,actor,producer"
4358,4203,Loin d'elle,2006,tt0491747,movie,110.0,Drama,7.5,21420.0,23.0,FR,\N,Sarah Polley,1979,\N,"actress,director,writer"
4359,5114,Stories We Tell,2012,tt2366450,movie,108.0,Documentary,7.5,12540.0,5.0,FR,\N,Sarah Polley,1979,\N,"actress,director,writer"
4360,4204,Le roi et le clown,2005,tt0492835,movie,119.0,"Drama,History",7.4,5122.0,2.0,FR,\N,Joon-ik Lee,1959,\N,"director,producer,actor"
4361,4207,L'art de pleurer en choeur,2006,tt0495040,movie,107.0,"Comedy,Drama",7.4,2121.0,9.0,FR,\N,Peter Schønau Fog,1971,\N,"miscellaneous,director,writer"
4362,4208,Une vérité qui dérange,2006,tt0497116,movie,96.0,"Documentary,News",7.4,80599.0,4.0,FR,\N,Davis Guggenheim,1963,\N,"producer,director,writer"
4363,4214,Le libre arbitre,2006,tt0499101,movie,163.0,"Crime,Drama",7.5,3078.0,1.0,FR,\N,Matthias Glasner,1965,\N,"director,writer,producer"
4364,4215,"Takva, l'homme qui craint Dieu",2006,tt0499262,movie,96.0,Drama,7.5,12101.0,2.0,FR,\N,Özer Kiziltan,1963,2020,"director,actor,cinematographer"
4365,4218,The Man from Earth,2007,tt0756683,movie,87.0,"Drama,Fantasy,Mystery",7.9,175535.0,11.0,FR,\N,Richard Schenkman,1958,\N,"producer,director,writer"
4366,4220,Into the Wild,2007,tt0758758,movie,148.0,"Adventure,Biography,Drama",8.1,579298.0,2.0,FR,\N,Sean Penn,1960,\N,"actor,director,producer"
4367,4222,We Are Marshall,2006,tt0758794,movie,131.0,"Drama,Sport",7.1,57831.0,29.0,FR,\N,McG,1968,\N,"producer,miscellaneous,director"
4368,4228,Notre pain quotidien,2005,tt0765849,movie,92.0,Documentary,7.6,2506.0,18.0,FR,\N,Nikolaus Geyrhalter,1972,\N,"producer,director,cinematographer"
4369,4229,Memories of Matsuko,2006,tt0768120,movie,130.0,"Comedy,Drama,Musical",7.8,6588.0,11.0,FR,\N,Tetsuya Nakashima,1959,\N,"director,writer,assistant_director"
4370,4815,Kokuhaku,2010,tt1590089,movie,106.0,"Drama,Thriller",7.8,36063.0,9.0,FR,\N,Tetsuya Nakashima,1959,\N,"director,writer,assistant_director"
4371,4232,"Christmas story, la véritable histoire du Père Noël",2007,tt0772176,movie,83.0,"Drama,Family,Fantasy",7.1,3816.0,13.0,FR,\N,Juha Wuolijoki,1969,\N,"producer,director,writer"
4372,4233,La famille Savage,2007,tt0775529,movie,114.0,"Comedy,Drama",7.1,36039.0,22.0,FR,\N,Tamara Jenkins,1962,\N,"director,writer,actress"
4373,4234,Le péché selon Sébastien,2006,tt0780180,movie,104.0,"Comedy,Drama",7.5,5405.0,3.0,FR,\N,Marcus H. Rosenmüller,1973,\N,"director,writer,composer"
4374,5505,The Keeper,2018,tt4642192,movie,120.0,"Biography,Drama,Romance",7.3,3425.0,20.0,FR,\N,Marcus H. Rosenmüller,1973,\N,"director,writer,composer"
4375,4237,Bons baisers de Bruges,2008,tt0780536,movie,107.0,"Comedy,Crime,Drama",7.9,393245.0,2.0,FR,\N,Martin McDonagh,1970,\N,"writer,director,producer"
4376,4964,7 psychopathes,2012,tt1931533,movie,110.0,"Comedy,Crime",7.2,243169.0,6.0,FR,\N,Martin McDonagh,1970,\N,"writer,director,producer"
4377,5549,3 Billboards: Les panneaux de la vengeance,2017,tt5027774,movie,115.0,"Comedy,Crime,Drama",8.1,442526.0,51.0,FR,\N,Martin McDonagh,1970,\N,"writer,director,producer"
4378,4238,Mr. Brooks,2007,tt0780571,movie,120.0,"Crime,Drama,Thriller",7.3,144289.0,7.0,FR,\N,Bruce A. Evans,1946,\N,"writer,producer,director"
4379,4241,L'Homme qui défiait l'infini,2015,tt0787524,movie,108.0,"Biography,Drama",7.2,52149.0,4.0,FR,\N,Matt Brown,\N,\N,"writer,director,producer"
4380,4243,Le plus vieil écolier du monde,2010,tt0790663,movie,103.0,"Biography,Drama,Romance",7.4,4401.0,10.0,FR,\N,Justin Chadwick,1968,\N,"director,actor,producer"
4381,5090,Mandela: Un long chemin vers la liberté,2013,tt2304771,movie,141.0,"Biography,Drama,History",7.1,26637.0,6.0,FR,\N,Justin Chadwick,1968,\N,"director,actor,producer"
4382,4244,La Faute à Fidel!,2006,tt0792966,movie,99.0,"Drama,History",7.5,4969.0,5.0,FR,\N,Julie Gavras,\N,\N,"director,assistant_director,actress"
4383,4245,Soredemo boku wa yattenai,2006,tt0794350,movie,143.0,Drama,7.6,1557.0,5.0,FR,\N,Masayuki Suo,1956,\N,"director,writer,assistant_director"
4384,4249,La misma luna,2007,tt0796307,movie,106.0,"Adventure,Drama",7.3,6637.0,12.0,FR,\N,Patricia Riggen,1970,\N,"director,producer,miscellaneous"
4385,5449,Les Miracles du ciel,2016,tt4257926,movie,109.0,"Biography,Drama,Family",7.1,22433.0,16.0,FR,\N,Patricia Riggen,1970,\N,"director,producer,miscellaneous"
4386,4250,Molière,2007,tt0796335,movie,120.0,"Biography,Comedy",7.2,5978.0,5.0,FR,\N,Laurent Tirard,1967,\N,"writer,director"
4387,4623,Le petit Nicolas,2009,tt1264904,movie,91.0,"Comedy,Family",7.1,12478.0,23.0,FR,\N,Laurent Tirard,1967,\N,"writer,director"
4388,4251,Star Trek,2009,tt0796366,movie,127.0,"Action,Adventure,Sci-Fi",7.9,579572.0,13.0,FR,\N,J.J. Abrams,1966,\N,"producer,writer,music_department"
4389,4713,Star Trek Into Darkness,2013,tt1408101,movie,132.0,"Action,Adventure,Sci-Fi",7.7,465050.0,21.0,FR,\N,J.J. Abrams,1966,\N,"producer,writer,music_department"
4390,5156,Star Wars : Épisode VII - Le Réveil de la Force,2015,tt2488496,movie,138.0,"Action,Adventure,Sci-Fi",7.9,866888.0,48.0,FR,\N,J.J. Abrams,1966,\N,"producer,writer,music_department"
4391,4252,Comment j'ai fêté la fin du monde,2006,tt0799991,movie,106.0,Drama,7.2,3032.0,16.0,FR,\N,Cãtãlin Mitulescu,1972,\N,"producer,writer,director"
4392,4253,"Sans Sarah, rien ne va!",2008,tt0800039,movie,111.0,"Comedy,Drama,Romance",7.1,266392.0,22.0,FR,\N,Nicholas Stoller,1976,\N,"producer,writer,director"
4393,4254,American Crime,2007,tt0802948,movie,98.0,"Biography,Crime,Drama",7.3,32756.0,8.0,FR,\N,Tommy O'Haver,1968,\N,"director,writer,actor"
4394,4258,Une fiancée pas comme les autres,2007,tt0805564,movie,106.0,"Comedy,Drama,Romance",7.3,139222.0,14.0,FR,\N,Craig Gillespie,1967,\N,"director,producer"
4395,5604,"Moi, Tonya",2017,tt5580036,movie,119.0,"Biography,Comedy,Drama",7.5,185872.0,22.0,FR,\N,Craig Gillespie,1967,\N,"director,producer"
4396,4259,Norway of Life,2006,tt0808185,movie,95.0,"Comedy,Drama,Fantasy",7.3,16564.0,20.0,FR,\N,Jens Lien,1967,\N,"director,producer,writer"
4397,4262,La traversée du temps,2006,tt0808506,movie,98.0,"Adventure,Animation,Comedy",7.7,61127.0,22.0,FR,\N,Mamoru Hosoda,1967,\N,"director,art_department,animation_department"
4398,4393,One Piece: Le Baron Omatsuri et l'Île aux secrets,2005,tt1018764,movie,88.0,"Action,Adventure,Animation",7.2,1509.0,3.0,FR,\N,Mamoru Hosoda,1967,\N,"director,art_department,animation_department"
4399,4763,Summer Wars,2009,tt1474276,movie,114.0,"Action,Adventure,Animation",7.5,26575.0,20.0,FR,\N,Mamoru Hosoda,1967,\N,"director,art_department,animation_department"
4400,5040,"Les enfants loups, Ame & Yuki",2012,tt2140203,movie,117.0,"Animation,Drama,Fantasy",8.1,39505.0,23.0,FR,\N,Mamoru Hosoda,1967,\N,"director,art_department,animation_department"
4401,5450,Le garçon et la bête,2015,tt4272866,movie,119.0,"Action,Adventure,Animation",7.7,20839.0,10.0,FR,\N,Mamoru Hosoda,1967,\N,"director,art_department,animation_department"
4402,4263,12h08 à l'est de Bucarest,2006,tt0809407,movie,89.0,"Comedy,Drama",7.4,7240.0,20.0,FR,\N,Corneliu Porumboiu,1975,\N,"director,writer,producer"
4403,4265,Danish Girl,2015,tt0810819,movie,119.0,"Biography,Drama,Romance",7.1,166495.0,27.0,FR,\N,Tom Hooper,1972,\N,"director,producer,writer"
4404,4595,The Damned United,2009,tt1226271,movie,98.0,"Biography,Drama,Sport",7.5,41798.0,8.0,FR,\N,Tom Hooper,1972,\N,"director,producer,writer"
4405,4776,Le discours d'un roi,2010,tt1504320,movie,118.0,"Biography,Drama,History",8.0,644516.0,10.0,FR,\N,Tom Hooper,1972,\N,"director,producer,writer"
4406,4267,Les faussaires,2007,tt0813547,movie,99.0,"Crime,Drama,History",7.6,43475.0,16.0,FR,\N,Stefan Ruzowitzky,1961,\N,"director,writer"
4407,4268,Délivrez-nous du mal,2006,tt0814075,movie,101.0,"Crime,Documentary",7.9,9872.0,10.0,FR,\N,Amy Berg,\N,\N,"producer,director,writer"
4408,5366,Janis,2015,tt3707114,movie,103.0,"Biography,Documentary,Music",7.4,5084.0,18.0,FR,\N,Amy Berg,\N,\N,"producer,director,writer"
4409,4271,La voleuse de livres,2013,tt0816442,movie,131.0,"Drama,War",7.6,128277.0,44.0,FR,\N,Brian Percival,\N,\N,"director,producer"
4410,4275,Dirty carnival,2006,tt0821442,movie,140.0,"Action,Crime,Drama",7.3,8067.0,14.0,FR,\N,Ha Yoo,\N,\N,"director,writer,producer"
4411,4528,"Blood & Flowers, le Garde du Roi",2008,tt1155053,movie,133.0,"Drama,History,Romance",7.1,3913.0,11.0,FR,\N,Ha Yoo,\N,\N,"director,writer,producer"
4412,4276,Marley & Moi,2008,tt0822832,movie,111.0,"Comedy,Drama,Family",7.1,148027.0,41.0,FR,\N,David Frankel,1959,\N,"producer,director,writer"
4413,4280,Caramel,2007,tt0825236,movie,95.0,"Comedy,Drama,Romance",7.1,13047.0,21.0,FR,\N,Nadine Labaki,1974,\N,"actress,writer,director"
4414,4903,Et maintenant on va où?,2011,tt1772424,movie,110.0,"Comedy,Drama",7.5,11853.0,19.0,FR,\N,Nadine Labaki,1974,\N,"actress,writer,director"
4415,5851,Capernaum,2018,tt8267604,movie,126.0,Drama,8.4,66306.0,25.0,FR,\N,Nadine Labaki,1974,\N,"actress,writer,director"
4416,4283,Nouvelle donne,2006,tt0827517,movie,105.0,Drama,7.4,9611.0,4.0,FR,\N,Joachim Trier,1974,\N,"director,writer,soundtrack"
4417,4892,"Oslo, 31 août",2011,tt1736633,movie,95.0,Drama,7.6,20414.0,6.0,FR,\N,Joachim Trier,1974,\N,"director,writer,soundtrack"
4418,4284,J'ai toujours rêvé d'être un gangster,2007,tt0827713,movie,113.0,"Comedy,Crime,Drama",7.1,1982.0,1.0,FR,\N,Samuel Benchetrit,1973,\N,"actor,writer,director"
4419,5468,Asphalte,2015,tt4357368,movie,100.0,"Comedy,Drama",7.1,2924.0,2.0,FR,\N,Samuel Benchetrit,1973,\N,"actor,writer,director"
4420,4285,SuperGrave,2007,tt0829482,movie,113.0,Comedy,7.6,525515.0,37.0,FR,\N,Greg Mottola,1964,\N,"director,producer,writer"
4421,4286,Amer béton,2006,tt0831888,movie,111.0,"Action,Adventure,Animation",7.6,12727.0,14.0,FR,\N,Michael Arias,\N,\N,"director,visual_effects,assistant_director"
4422,4287,"Un jour, peut-être...",2008,tt0832266,movie,112.0,"Comedy,Drama,Romance",7.1,156573.0,36.0,FR,\N,Adam Brooks,1956,\N,"writer,producer,director"
4423,4288,Paysages manufacturés,2006,tt0832903,movie,86.0,Documentary,7.3,2807.0,11.0,FR,\N,Jennifer Baichwal,1965,\N,"director,writer,producer"
4424,4291,Hôtel Transylvanie,2012,tt0837562,movie,91.0,"Animation,Comedy,Family",7.1,227003.0,6.0,FR,\N,Genndy Tartakovsky,1970,\N,"producer,writer,director"
4425,4295,Le ciel de Suely,2006,tt0841175,movie,90.0,Drama,7.2,1629.0,6.0,FR,\N,Karim Aïnouz,1966,\N,"director,writer,producer"
4426,5692,La Vie invisible d'Euridice Gusmao,2019,tt6390668,movie,139.0,Drama,7.8,6502.0,12.0,FR,\N,Karim Aïnouz,1966,\N,"director,writer,producer"
4427,4296,Lumière silencieuse,2007,tt0841925,movie,145.0,"Drama,Romance",7.2,6116.0,7.0,FR,\N,Carlos Reygadas,1971,\N,"producer,director,writer"
4428,4297,Duel au Sommet,2008,tt0844457,movie,126.0,"Adventure,Biography,Drama",7.4,14993.0,15.0,FR,\N,Philipp Stölzl,1967,\N,"director,writer,production_designer"
4429,5026,L'Oracle,2013,tt2101473,movie,155.0,"Adventure,Drama,History",7.2,36887.0,2.0,FR,\N,Philipp Stölzl,1967,\N,"director,writer,production_designer"
4430,4303,Un taxi pour l'enfer,2007,tt0854678,movie,106.0,"Crime,Documentary,History",7.4,15088.0,7.0,FR,\N,Alex Gibney,1953,\N,"producer,director,writer"
4431,4837,Le Mensonge Armstrong,2013,tt1638364,movie,124.0,"Biography,Documentary,Sport",7.3,7273.0,2.0,FR,\N,Alex Gibney,1953,\N,"producer,director,writer"
4432,5448,"Scientologie, sous emprise",2015,tt4257858,movie,119.0,Documentary,8.0,37281.0,12.0,FR,\N,Alex Gibney,1953,\N,"producer,director,writer"
4433,5871,The Inventor: Out for Blood in Silicon Valley,2019,tt8488126,movie,119.0,Documentary,7.1,8620.0,8.0,FR,\N,Alex Gibney,1953,\N,"producer,director,writer"
4434,4304,Des temps et des vents,2006,tt0855729,movie,111.0,Drama,7.3,4082.0,4.0,FR,\N,Reha Erdem,1960,\N,"director,writer,editor"
4435,4305,Les seigneurs de la mer,2006,tt0856008,movie,89.0,Documentary,8.0,4808.0,8.0,FR,\N,Rob Stewart,1979,2017,"director,writer,producer"
4436,4307,L'année où mes parents sont partis en vacances,2006,tt0857355,movie,110.0,Drama,7.4,6061.0,3.0,FR,\N,Cao Hamburger,1962,\N,"writer,producer,director"
4437,4310,Troupe d'élite,2007,tt0861739,movie,115.0,"Action,Crime,Drama",8.0,98797.0,35.0,FR,\N,José Padilha,1967,\N,"producer,director,writer"
4438,4793,Troupe d'Elite 2: L'Ennemi Intérieur,2010,tt1555149,movie,115.0,"Action,Crime,Drama",8.0,79682.0,12.0,FR,\N,José Padilha,1967,\N,"producer,director,writer"
4439,4311,La cité des hommes,2007,tt0870090,movie,106.0,"Crime,Drama",7.2,15158.0,13.0,FR,\N,Paulo Morelli,\N,\N,"director,producer,writer"
4440,4313,99 f,2007,tt0875113,movie,100.0,"Comedy,Drama",7.3,18881.0,14.0,FR,\N,Jan Kounen,1964,\N,"director,writer,actor"
4441,4315,Garage,2007,tt0878674,movie,85.0,Drama,7.1,2841.0,9.0,FR,\N,Lenny Abrahamson,1966,\N,"director,producer,writer"
4442,5270,Room,2015,tt3170832,movie,118.0,"Drama,Thriller",8.1,377478.0,8.0,FR,\N,Lenny Abrahamson,1966,\N,"director,producer,writer"
4443,4316,The Blind Side,2009,tt0878804,movie,129.0,"Biography,Drama,Sport",7.6,296378.0,33.0,FR,\N,John Lee Hancock,1956,\N,"writer,director,producer"
4444,5041,Dans l'ombre de Mary : La Promesse de Walt Disney,2013,tt2140373,movie,125.0,"Biography,Comedy,Drama",7.5,153348.0,41.0,FR,\N,John Lee Hancock,1956,\N,"writer,director,producer"
4445,5451,Le fondateur,2016,tt4276820,movie,115.0,"Biography,Drama",7.2,128915.0,22.0,FR,\N,John Lee Hancock,1956,\N,"writer,director,producer"
4446,4326,Seule contre tous,2010,tt0896872,movie,112.0,"Biography,Crime,Drama",7.1,31974.0,32.0,FR,\N,Larysa Kondracki,\N,\N,"director,producer,writer"
4447,4330,"Love & Mercy, la véritable histoire de Brian Wilson des Beach Boys",2014,tt0903657,movie,121.0,"Biography,Drama,Music",7.4,36560.0,15.0,FR,\N,Bill Pohlad,\N,\N,"producer,director,writer"
4448,4331,Once,2007,tt0907657,movie,86.0,"Drama,Music,Romance",7.8,111324.0,31.0,FR,\N,John Carney,1972,\N,"director,writer,soundtrack"
